Projeto,Ano,Tipo,Ementa,Situacao,Autor,Codigo_Tipo,Id_Projeto_Camara,Data_Projeto,Tramitacao_Encerrada,Aprovado
394,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Santo Antônio.,Arquivada,Noraldino Júnior,REQ,48839,10/02/2014,SIM,SIM
393,2014,Requerimento,"Solicita pintura de sinalização horizontal nas ruas Francisco Fontainha e Oswaldo Xavier de Souza, no bairro Santo Antônio.",Arquivada,Noraldino Júnior,REQ,48838,10/02/2014,SIM,SIM
392,2014,Requerimento,"Solicita poda de árvore nas ruas Francisco Fontainha e Alexandre da Ressurreição, no bairro Santo Antônio.",Arquivada,Noraldino Júnior,REQ,48837,10/02/2014,SIM,SIM
391,2014,Requerimento,"Solicita operação tapa buraco na rua João de Deus Pereira, no bairro Alto Santo Antônio.",Arquivada,Noraldino Júnior,REQ,48836,10/02/2014,SIM,SIM
390,2014,Requerimento,"Solicita poda de árvore na rua João de Deus Pereira, no bairro Alto Santo Antônio.",Arquivada,Noraldino Júnior,REQ,48835,10/02/2014,SIM,SIM
389,2014,Requerimento,Solicita placa de rua sem saída no bairro Alto Santo Antônio.,Arquivada,Noraldino Júnior,REQ,48834,10/02/2014,SIM,SIM
388,2014,Requerimento,Solicita limpeza e capina nas ruas do bairro Alto Santo Antônio.,Arquivada,Noraldino Júnior,REQ,48833,10/02/2014,SIM,SIM
387,2014,Requerimento,"Solicita limpeza e capina das ruas São Tarcisio e Vicente Vieira da Mota, no bairro São Tarcísio.",Arquivada,Noraldino Júnior,REQ,48832,10/02/2014,SIM,SIM
386,2014,Requerimento,"Solicita operação tapa buraco na rua Vicente Vieira da Mota, no bairro São Tarcísio.",Arquivada,Noraldino Júnior,REQ,48824,10/02/2014,SIM,SIM
385,2014,Requerimento,"Solicita poda de árvore na rua Santa Catarina, no bairro São Bernardo.",Arquivada,Noraldino Júnior,REQ,48823,10/02/2014,SIM,SIM
384,2014,Requerimento,"Solicita placa de rua sem saída, pintura de sinalização horizontal na rua Santa Catarina e Amado Sales no bairro São Bernardo.",Arquivada,Noraldino Júnior,REQ,48821,10/02/2014,SIM,SIM
383,2014,Requerimento,"Solicita poda de árvore nas ruas Amércio Luz, Professor Teodoro Coelho e Professor José Spinelli no bairro Bairú.",Arquivada,Noraldino Júnior,REQ,48819,10/02/2014,SIM,SIM
382,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Bairú.,Arquivada,Noraldino Júnior,REQ,48817,10/02/2014,SIM,SIM
381,2014,Requerimento,"Solicita junto a Empav, motoniveladora para regularização do pavimento prolongado da rua Joaquim Borges Pereira, no bairro Granjas Betânia.",Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47153,10/02/2014,SIM,SIM
380,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Costa Carvalho.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47152,10/02/2014,SIM,SIM
379,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro de Lourdes.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47151,10/02/2014,SIM,SIM
378,2014,Requerimento,Solicita capina e limpeza de todas as ruas do bairro Morro da Glória.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47150,10/02/2014,SIM,SIM
377,2014,Requerimento,Solicita recapeamento asfáltico de toas as ruas do bairro Santa Cândida.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47149,10/02/2014,SIM,SIM
376,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro Santa Cecília.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47148,10/02/2014,SIM,SIM
375,2014,Requerimento,Solicita recapeamento asfáltico de todas as ruas do bairro Grama.,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,47147,10/02/2014,SIM,SIM
374,2014,Requerimento,"Solicito informação desburocratlzação da solicitação do Passe, Fácil, facllltando liberação de tal incentivo aos alunos do Projovern-Urbano",Arquivada,Jucelio,REQ,47820,10/02/2014,SIM,SIM
373,2014,Requerimento,Solicita instalação de semáforo com temporizador na Avenida Brasil onde fica a Ponte Wilson Jabour Cury.,Arquivada,Jucelio,REQ,47817,10/02/2014,SIM,SIM
372,2014,Requerimento,"Solicita capina na rua B, no bairro Vila Del Mar.",Arquivada,Jucelio,REQ,47759,10/02/2014,SIM,SIM
371,2014,Requerimento,"Solicita junto a Settra, revitalização da sinalização horizontal na rua José de Queiroz, no bairro Santa Terezinha.",Arquivada,Jucelio,REQ,47757,10/02/2014,SIM,SIM
370,2014,Requerimento,"Solicita junto a Settra, instalação de sinalização sonora para pedestres deficientes visuais, facilitando travessia com segurança.",Arquivada,Jucelio,REQ,47720,10/02/2014,SIM,SIM
369,2014,Requerimento,"Solicita junto ao Demlurb, coletores de lixo na Via São Pedro, no bairro São Pedro.",Arquivada,Zé Márcio,REQ,46827,10/02/2014,SIM,SIM
368,2014,Requerimento,"Solicita junto a Empav, poda de uma árvore na rua Mariano Fontes, no bairro Carlos Chagas.",Arquivada,Zé Márcio,REQ,46826,10/02/2014,SIM,SIM
367,2014,Requerimento,Solicita manutenção e troca de lâmpadas de iluminação pública na rua Halfeld.,Arquivada,Zé Márcio,REQ,46822,10/02/2014,SIM,SIM
366,2014,Requerimento,"Solicita desentupimento de um bueiro na rua Engenheiro José Márcio Paschoalino, no bairro Jardim Gaúcho.",Arquivada,Dr. Fiorilo,REQ,47438,10/02/2014,SIM,SIM
365,2014,Requerimento,"Solicita junto à Settra, instalação de redutor de velocidade na rua Tereza Nogueira dos Santos, no bairro Bela Aurora.",Arquivada,Dr. Fiorilo,REQ,47437,10/02/2014,SIM,SIM
364,2014,Requerimento,"Solicita recuperação do piso asfáltico na rua Tereza Nogueira dos Santos, no bairro Bela aurora.",Arquivada,Dr. Fiorilo,REQ,47436,10/02/2014,SIM,SIM
363,2014,Requerimento,"Solicita reparação em um bueiro na rua Francisco Cerqueira Cruzeiro, no bairro Santo Antônio.",Arquivada,Dr. Fiorilo,REQ,47435,10/02/2014,SIM,SIM
362,2014,Requerimento,"Solicita limpeza da boca de lobo da rua Porto das Flores, no bairro Santa Luzia.",Arquivada,Dr. Fiorilo,REQ,47434,10/02/2014,SIM,SIM
361,2014,Requerimento,"Solicita junto a Empav, poda de árvore na rua Nicolau Westerman, no bairro Santa Luzia.",Arquivada,Dr. Fiorilo,REQ,47433,10/02/2014,SIM,SIM
360,2014,Requerimento,"Solicita junto ao Demlurb, limpeza de entulho e terra na rua José Geraldo da Silva, no bairro Santa Luzia.",Arquivada,Dr. Fiorilo,REQ,47432,10/02/2014,SIM,SIM
359,2014,Requerimento,"Solicito junto ao Demlurb, corte de vegetação e limpeza do Córrego Carlos Chagas, no bairro Benfica.",Arquivada,Dr. Fiorilo,REQ,47431,10/02/2014,SIM,SIM
358,2014,Requerimento,"Solicita corte de vegetação e limpeza de lixo no ponto de ônibus da rua Antenor Celso Rizzato, no bairro de Lourdes.",Arquivada,Dr. Fiorilo,REQ,47430,10/02/2014,SIM,SIM
357,2014,Requerimento,"Solicita instalação de abrigo em ponto de ônibus na rua Antenor Celso Rizzato, no bairro de Lourdes.",Arquivada,Dr. Fiorilo,REQ,47429,10/02/2014,SIM,SIM
356,2014,Requerimento,Solicita vistoria na rua Antonio Moreira com rua Bady Geara.,Arquivada,Dr. Fiorilo,REQ,47428,10/02/2014,SIM,SIM
355,2014,Requerimento,"Solicita manutenção na Praça da rua Princesa Isabel, no bairro Granbery.",Arquivada,Dr. Fiorilo,REQ,47427,10/02/2014,SIM,SIM
354,2014,Requerimento,"Solicita corte de vegetação, limpeza e manutenção da rua Cônego Lauro Neves, no bairro Ipiranga.",Arquivada,Dr. Fiorilo,REQ,47426,10/02/2014,SIM,SIM
353,2014,Requerimento,"Solicita limpeza da rede de captação de águas pluviais na rua Porto da Flores, trecho entre a rua ibitiguaia e Água Limpa.",Arquivada,Dr. Fiorilo,REQ,47425,10/02/2014,SIM,SIM
352,2014,Requerimento,"Solicita junto a Empav, recomposição asfáltica na rua Porto das Flores, trecho entre a rua Ibitiguaia e Água Limpa.",Arquivada,Dr. Fiorilo,REQ,47424,10/02/2014,SIM,SIM
351,2014,Requerimento,"Solicita junto à SO, colocação de meio-fio na rua Nélson Luiz Mascarenhas, no bairro Cidade Nova.",Arquivada,Dr. Fiorilo,REQ,47423,01/02/2014,SIM,SIM
350,2014,Requerimento,"Solicita junto a SO, construção de escadão interligando as ruas Nélson Luiz Mascarenhas com a rua F, no bairro Cidade Nova.",Arquivada,Dr. Fiorilo,REQ,47422,10/02/2014,SIM,SIM
349,2014,Requerimento,"Solicita asfaltamento da rua Nelson Luiz Mascarenhas, no bairro Cidade Nova.",Arquivada,Dr. Fiorilo,REQ,47421,10/02/2014,SIM,SIM
348,2014,Requerimento,"Solicita patrolamento das estradas da Tradição Mineira,Paço Del Rey,Estrada da Lagoa e Granjeamento de Humaitá.",Arquivada,João do Joaninho,REQ,46831,10/02/2014,SIM,SIM
347,2014,Requerimento,"Solicita extensão do fornecimento de energia elétrica na rua São Domingos , no bairro Centenário.",Arquivada,João do Joaninho,REQ,46830,10/02/2014,SIM,SIM
346,2014,Requerimento,"Solicita patrolamento da estrada da Cachoeira e arrume a Ponte do Simão, no bairro Santa Cruz.",Arquivada,João do Joaninho,REQ,46829,10/02/2014,SIM,SIM
345,2014,Requerimento,"Solicita poda de árvore na rua Moraes e Castro, no bairro alto dos Passos.",Arquivada,João do Joaninho,REQ,46834,10/02/2014,SIM,SIM
344,2014,Requerimento,"Solicita retirada de lixo acumulado na rua Dante Belei, no bairro Santa Cândida.",Arquivada,Isauro Calais,REQ,46833,10/02/2014,SIM,SIM
343,2014,Requerimento,"Solicita retirada de lixo acumulado na rua João Salvi, no bairro Santa Cândida.",Arquivada,Isauro Calais,REQ,46832,10/02/2014,SIM,SIM
342,2014,Requerimento,"Solicita junto a Secretaria de Obras, melhora na calçada da ponte que liga a Av. Rivelle, no bairro de Lourdes até a Av. Brasil, no bairro Poço Rico.",Arquivada,Chico Evangelista,REQ,47072,10/02/2014,SIM,SIM
341,2014,Requerimento,"Solicita junto a Secretaria de Obras, melhora na captação de águas pluviais na rua Engenheiro Paulo Correa de Castro, no bairro Linhares.",Arquivada,Chico Evangelista,REQ,47071,Data nao encontrada,SIM,NAO
340,2014,Requerimento,"Solicita junto a Secretaria de Obras, limpeza nas bocas de lobo das ruas do bairro Mariano Procópio.",Arquivada,Chico Evangelista,REQ,47070,10/02/2014,SIM,SIM
339,2014,Requerimento,"Solicita junto à Cesama, limpeza no córrego do bairro Carlos Chagas.",Arquivada,Chico Evangelista,REQ,47069,10/02/2014,SIM,SIM
338,2014,Requerimento,"Solicita junto a Secretaria de Obras, passar patrol na estrada da Fazenda do Engenho, indo do Morro do Arrependido para Toledos.",Arquivada,Chico Evangelista,REQ,47068,10/02/2014,SIM,SIM
337,2014,Requerimento,"Solicita junto à Cesama, uma melhora na caixa de esgoto da rua Engenheiro Paulo Correa de Castro, no bairro Linhares.",Arquivada,Chico Evangelista,REQ,47067,10/02/2014,SIM,SIM
336,2014,Requerimento,"Solicita junto à Empav, recapeamento asfáltico na rua Antônio Fellet no bairro Borboleta e toda extensão da rua que margeia o córrego São Pedro.",Arquivada,Chico Evangelista,REQ,47066,10/02/2014,SIM,SIM
335,2014,Requerimento,"Solicita junto a Secretaria de Meio Ambiente, um estudo para poda de árvore na rua Francisco Cerqueira Cruzeiro, no bairro Santo Antônio.",Arquivada,Chico Evangelista,REQ,47065,11/02/2014,SIM,SIM
334,2014,Requerimento,"Solicita junto à Secretaria de Esportes, manutenção dos aparelhos de ginástica que ficam na Avenida Brasil.",Arquivada,Chico Evangelista,REQ,47064,10/02/2014,SIM,SIM
333,2014,Requerimento,"Solicita junto à Empav, capina e limpeza na rua Professor Maurício Macedo, no bairro Santa Isabel.",Arquivada,Chico Evangelista,REQ,47062,10/02/2014,SIM,SIM
332,2014,Requerimento,"Solicita junto à Empav, capina e limpeza de toda praça do bairro Industrial.",Arquivada,Chico Evangelista,REQ,47061,10/02/2014,SIM,SIM
331,2014,Requerimento,"Solicita junto à Settra, estudo para colocar um redutor de velocidade na rua Bernardo Mascarenhas, no bairro Fábrica.",Arquivada,Chico Evangelista,REQ,47060,10/02/2014,SIM,SIM
330,2014,Requerimento,"Solicita junto à Settra, colocação de um sinaleiro na esquina das ruas Dr. Simeão de Faria e Dona Maria da Conceição Marinho, no bairro Santa Cruz.",Arquivada,Chico Evangelista,REQ,47059,10/02/2014,SIM,SIM
329,2014,Requerimento,"Solicita junto à Settra, possibilidade de adotar mão única nas ruas Trindade e Carlos Gal, no bairro Santo Antônio.",Arquivada,Chico Evangelista,REQ,47058,10/02/2014,SIM,SIM
328,2014,Requerimento,"Solicita junto à Settra, estudo para colocação de quebra-molas na rua Domingos Dalamura, no bairro Santo Antônio.",Arquivada,Chico Evangelista,REQ,47057,10/02/2014,SIM,SIM
327,2014,Requerimento,Solicita junto a Empav revitalização da Praça do bairro Santo Antônio.,Arquivada,Chico Evangelista,REQ,47056,10/02/2014,SIM,SIM
326,2014,Requerimento,"Solicita policiamento e colocação de um posto móvel da Polícia Militar, melhoria na iluminação pública e asfalto, providências de um imóvel abandonado para, em nome dos moradores das ruas Benjamin Constant, Dona Maria Helena Teixeira, Tiradentes, Santo Antônio e adjacências, no Centro e no bairro Santa Helena.",Arquivada,Dr. Antônio Aguiar,REQ,47113,10/02/2014,SIM,SIM
325,2014,Requerimento,"Solicita providências com relação ao acúmulo de água pluvial que fica empossada na rua Severino Meirelles,no bairro Alto dos Passos.",Arquivada,Dr. Antônio Aguiar,REQ,47112,Data nao encontrada,SIM,NAO
324,2014,Requerimento,"Solicita providências para sanar os problemas causados em função das chuvas, na rua Marciano Pinto, no bairro Sagrado Coração de Jesus.",Arquivada,Dr. Antônio Aguiar,REQ,47111,10/02/2014,SIM,SIM
323,2014,Requerimento,"Solicita colocação de coletores ou containers na rua Barão de São Marcelino, no bairro São Mateus.",Arquivada,Dr. Antônio Aguiar,REQ,47110,10/02/2014,SIM,SIM
322,2014,Requerimento,"Solicita conserto da via ao redor do bueiro da rua Esperanto, no bairro Bandeirante.",Arquivada,Dr. Antônio Aguiar,REQ,47109,10/02/2014,SIM,SIM
321,2014,Requerimento,"Solicita operação tapa buraco na rua Dias da Cruz, no bairro Santa Cruz.",Arquivada,Dr. Antônio Aguiar,REQ,47108,10/02/2014,SIM,SIM
320,2014,Requerimento,Solicita pedido de notificação ao proprietário do Prédio abandonado na rua Severino Meirelles no bairro Alto dos Passos.,Arquivada,Dr. Antônio Aguiar,REQ,47107,10/02/2014,SIM,SIM
319,2014,Requerimento,"Solicita junto a Settra, colocação de tudo plástico nas frestas de vários vidros dos abrigos dos pontos de ônibus, na Avenida Rio Branco.",Arquivada,Dr. Antônio Aguiar,REQ,47106,10/02/2014,SIM,SIM
318,2014,Requerimento,"Solicita operação tapa buraco na rua Francisco Del'Duca , no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,47105,10/02/2014,SIM,SIM
317,2014,Requerimento,"Solicita conserto de buraco na rua Edgard Quinnet, no Morro da Glória.",Arquivada,Dr. Antônio Aguiar,REQ,47104,10/02/2014,SIM,SIM
316,2014,Requerimento,"Solicita operação tapa buraco na rua Avelino Francisco de Almeida, no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,47103,10/02/2014,SIM,SIM
315,2014,Requerimento,"Solicita operação tapa buraco na rua Sebastião Lelis Muniz, no bairro Quintas da Avenida.",Arquivada,Dr. Antônio Aguiar,REQ,47102,10/02/2014,SIM,SIM
314,2014,Requerimento,"Solicita limpeza da boca de lobo na rua Professor Lander, no bairro Vitorino Braga.",Arquivada,André Mariano,REQ,46840,10/02/2014,SIM,SIM
313,2014,Requerimento,"Solicita operação tapa buracos ma rua Professor Lander, no bairro Vitorino Braga.",Arquivada,André Mariano,REQ,46839,10/02/2014,SIM,SIM
312,2014,Requerimento,"Solicita limpeza da boca de lobo na rua Engenheiro José Marcio Pasqualino, no bairro Jardim Gaúcho.",Arquivada,André Mariano,REQ,46838,10/02/2014,SIM,SIM
311,2014,Requerimento,"Solicita melhoria na iluminação da rua Guerra Peixe, no bairro Nova Era I.",Arquivada,André Mariano,REQ,46837,10/02/2014,SIM,SIM
310,2014,Requerimento,"Solicita limpeza da boca de lobo na rua B, no bairro São Judas Tadeu.",Arquivada,André Mariano,REQ,46836,10/02/2014,SIM,SIM
309,2014,Requerimento,Solicita capina e iluminação do escadão do bairro Nova Benfica.,Arquivada,André Mariano,REQ,46835,10/02/2014,SIM,SIM
308,2014,Requerimento,"Solicita capina da rua Luiz Gualberto Júnior, bairro Progresso com Vivendas da Serra.",Arquivada,Ana Rossignoli,REQ,46848,10/02/2014,SIM,SIM
307,2014,Requerimento,"Solicita notificação do proprietário do lote da rua Jorge Knopp, no bairro Progresso.",Arquivada,Ana Rossignoli,REQ,46847,10/02/2014,SIM,SIM
306,2014,Requerimento,Solicita pintura da faixa de pedestre da rua Antônio Caetano.,Arquivada,Ana Rossignoli,REQ,46846,10/02/2014,SIM,SIM
305,2014,Requerimento,Solicita pintura da faixa de pedestre da rua Nossa Senhora do Líbano.,Arquivada,Ana Rossignoli,REQ,46845,10/02/2014,SIM,SIM
304,2014,Requerimento,Solicita limpeza de todas bocas de lobo da rua Nossa Senhora Aparecida.,Arquivada,Ana Rossignoli,REQ,46844,10/02/2014,SIM,SIM
303,2014,Requerimento,"Solicita notificar o proprietário de terreno abandonado na rua Otávio Pereira Torres, no bairro Marumbi.",Arquivada,Ana Rossignoli,REQ,46843,10/02/2014,SIM,SIM
302,2014,Requerimento,Solicita retirada de uma rotatória na rua Nossa Senhora do Líbano.,Arquivada,Ana Rossignoli,REQ,46842,10/02/2014,SIM,SIM
301,2014,Requerimento,"Solicita notificar o proprietário da terreno baldio da rua Carlos Rocha, no bairro Progresso.",Arquivada,Ana Rossignoli,REQ,46841,10/02/2014,SIM,SIM
300,2014,Requerimento,"Solicita junto a Empav, recapeamento das ruas Branca Mascarenhas, Coronel Quintão, Iguaçu,Pedro Ronzani, Maria Geraldo de Freitas, Geraldo Gomes Ribeiro, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,46849,10/02/2014,SIM,SIM
298,2014,Requerimento,Solicita Audiência Pública para tratar de assuntos relacionados à reforma do passeio que margeia a Avenida Brasil e o rio Paraibuna e a construção de ciclovias para lazer e trabalho.,Arquivada,"Chico Evangelista, Dr. Fiorilo, Zé Márcio, Noraldino Júnior",REQ,57181,10/02/2014,SIM,SIM
296,2014,Requerimento,Solicita recuperação da calçada e construção de ciclovia em todo trecho da Avenida Brasil.,Arquivada,Chico Evangelista,REQ,47050,10/02/2014,SIM,SIM
295,2014,Requerimento,Solicita uma Audiência Pública para discutir as demissões dos trabalhadores da Mercedes Benz.,Arquivada,Dr. Antônio Aguiar,REQ,46909,10/02/2014,SIM,SIM
294,2014,Requerimento,"Solicita limpeza e conservação da estrada Benedito José de Freitas, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,46526,17/01/2014,SIM,SIM
293,2014,Requerimento,"Solicita a poda das árvores da Praça José Cristiano Franck, no bairro Monte Castelo.",Arquivada,Wanderson Castelar,REQ,46525,17/01/2014,SIM,SIM
292,2014,Requerimento,Solicita o recapeamento asfáltico em todas as ruas do bairro Poço Rico,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,46472,17/01/2014,SIM,SIM
291,2014,Requerimento,Solicita recapeamento asfáltico em todas as ruas do bairro Santa Efigênia,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,46471,17/01/2014,SIM,SIM
290,2014,Requerimento,Solicita capina e limpeza nas ruas do bairro Grama,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,46470,17/01/2014,SIM,SIM
289,2014,Requerimento,Solicita capina e limpeza em todas as ruas do bairro Santo Antonio,Arquivada,Luiz Otávio Fernandes Coelho - Pardal,REQ,46469,17/01/2014,SIM,SIM
